2060;0;2060;128;2060;244
2070;0;2070;128;2070;244
2080;0;2080;128;2080;244
2090;0;2090;128;2090;244
2100;0;2100;128;2100;244
2110;0;2110;128;2110;244
2120;0;2120;128;2120;244
2130;0;2130;128;2130;244
2140;0;2140;128;2140;244
2150;0;2150;128;2150;244
2160;0;2160;128;2160;244
2170;0;2170;128;2170;244
2180;0;2180;128;2180;244
2190;0;2190;128;2190;244
2200;0;2200;128;2200;244
2210;0;2210;128;2210;244
2220;0;2220;128;2220;244
2230;0;2230;128;2230;244
2240;0;2240;128;2240;244
2250;0;2250;128;2250;244
2260;0;2260;128;2260;244
2270;0;2270;128;2270;244
2280;0;2280;128;2280;244
2290;0;2290;128;2290;244
2300;0;2300;128;2300;244
2310;0;2310;128;2310;244
2320;0;2320;128;2320;244
2330;0;2330;128;2330;244
2340;0;2340;128;2340;244
2350;0;2350;128;2350;244
2360;0;2360;128;2360;244
2370;0;2370;128;2370;244
2380;0;2380;128;2380;244
2390;0;2390;128;2390;244
2400;0;2400;128;2400;244
2410;0;2410;128;2410;244
2420;0;2420;128;2420;244
2430;0;2430;128;2430;244
2440;0;2440;128;2440;244
2450;0;2450;128;2450;244
2460;0;2460;128;2460;244
2470;0;2470;128;2470;244
2480;0;2480;128;2480;244
2490;0;2490;128;2490;244
2500;0;2500;128;2500;244
2510;0;2510;128;2510;244
2520;0;2520;128;2520;244
2530;0;2530;128;2530;244
2540;0;2540;128;2540;244
2550;0;2550;128;2550;244
2560;0;2560;128;2560;244
2570;0;2570;128;2570;244
2580;0;2580;128;2580;244
2590;0;2590;128;2590;244
2600;0;2600;128;2600;244
2610;0;2610;128;2610;244
2620;0;2620;128;2620;244
2630;0;2630;128;2630;244
2640;0;2640;128;2640;244
2650;0;2650;128;2650;244
2660;0;2660;128;2660;244
2670;0;2670;128;2670;244
2680;0;2680;128;2680;244
2690;0;2690;128;2690;244
2700;0;2700;128;2700;244
2710;0;2710;128;2710;244
2720;0;2720;128;2720;244
2730;0;2730;128;2730;244
2740;0;2740;128;2740;244
2750;0;2750;128;2750;244
2760;0;2760;128;2760;244
2770;0;2770;128;2770;244
2780;0;2780;128;2780;244
2790;0;2790;128;2790;244
2800;0;2800;128;2800;244
2810;0;2810;128;2810;244
2820;0;2820;128;2820;244
2830;0;2830;128;2830;244
2840;0;2840;128;2840;244
2850;0;2850;128;2850;244
2860;0;2860;128;2860;244
2870;0;2870;128;2870;244
2880;0;2880;128;2880;244
2890;0;2890;128;2890;244
2900;0;2900;128;2900;244
2910;0;2910;128;2910;244
2920;0;2920;128;2920;244
2930;0;2930;128;2930;244
2940;0;2940;128;2940;244
2950;0;2950;128;2950;244
2960;0;2960;128;2960;244
2970;0;2970;128;2970;244
2980;0;2980;128;2980;244
2990;0;2990;128;2990;244
3000;0;3000;128;3000;244
3010;0;3010;128;3010;244
3020;0;3020;128;3020;244
3030;0;3030;128;3030;244
3040;0;3040;128;3040;244
3050;0;3050;128;3050;244
3060;0;3060;128;3060;244
3070;0;3070;128;3070;244
3080;0;3080;128;3080;244
3090;0;3090;128;3090;244
3100;0;3100;128;3100;244
3110;0;3110;128;3110;244
3120;0;3120;128;3120;243
3130;0;3130;128;3130;243
3140;0;3140;128;3140;243
3150;0;3150;128;3150;243
3160;0;3160;128;3160;243
3170;0;3170;128;3170;243
3180;0;3180;128;3180;243
3190;0;3190;128;3190;243
3200;0;3200;128;3200;243
3210;0;3210;128;3210;243
3220;0;3220;128;3220;243
3230;0;3230;128;3230;243
3240;0;3240;128;3240;243
3250;0;3250;128;3250;243
3260;0;3260;128;3260;243
3270;0;3270;128;3270;243
3280;0;3280;128;3280;243
3290;0;3290;128;3290;243
3300;0;3300;128;3300;244
3310;0;3310;128;3310;244
3320;0;3320;128;3320;244
3330;0;3330;128;3330;244
3340;0;3340;128;3340;244
3350;0;3350;128;3350;244
3360;0;3360;128;3360;244
3370;0;3370;128;3370;244
3380;0;3380;128;3380;244
3390;0;3390;128;3390;243
3400;0;3400;128;3400;243
3410;0;3410;128;3410;243
3420;0;3420;128;3420;243
3430;0;3430;128;3430;243
3440;100;3440;128;3440;243
3450;100;3450;128;3450;243
3460;100;3460;128;3460;243
3470;100;3470;128;3470;243
3480;100;3480;128;3480;243
3490;100;3490;128;3490;243
3500;100;3500;128;3500;243
3510;100;3510;128;3510;243
3520;100;3520;128;3520;243
3530;100;3530;128;3530;243
3540;100;3540;128;3540;243
3550;100;3550;128;3550;243
3560;100;3560;128;3560;244
3570;100;3570;128;3570;244
3580;100;3580;128;3580;244
3590;100;3590;128;3590;244
3600;100;3600;128;3600;244
3610;100;3610;128;3610;244
3620;100;3620;128;3620;244
3630;100;3630;128;3630;244
3640;100;3640;128;3640;244
3650;100;3650;128;3650;244
3660;100;3660;128;3660;244
3670;100;3670;128;3670;244
3680;100;3680;128;3680;244
3690;100;3690;128;3690;244
3700;100;3700;128;3700;244
3710;100;3710;128;3710;244
3720;100;3720;128;3720;244
3730;100;3730;128;3730;244
3740;100;3740;128;3740;244
3750;100;3750;128;3750;244
3760;100;3760;128;3760;244
3770;100;3770;128;3770;244
3780;100;3780;128;3780;244
3790;100;3790;128;3790;244
3800;100;3800;128;3800;244
3810;100;3810;128;3810;244
3820;100;3820;128;3820;244
3830;100;3830;128;3830;244
3840;100;3840;128;3840;244
3850;100;3850;128;3850;244
3860;100;3860;128;3860;244
3870;100;3870;128;3870;244
3880;100;3880;128;3880;244
3890;100;3890;128;3890;244
3900;100;3900;128;3900;244
3910;100;3910;128;3910;243
3920;100;3920;128;3920;243
3930;100;3930;128;3930;243
3940;100;3940;128;3940;243
3950;100;3950;128;3950;243
3960;100;3960;128;3960;243
3970;100;3970;128;3970;243
3980;100;3980;128;3980;243
3990;100;3990;128;3990;243
4000;100;4000;128;4000;244
4010;100;4010;128;4010;244
4020;100;4020;128;4020;244
4030;100;4030;128;4030;244
4040;100;4040;128;4040;244
